slug,name,city,category,content,subline,main_image,michelin_stars,crown,lat,long
le-jardinier,Le Jardinier,new-york,Dining,"Le Jardinier is a contemporary French restaurant located in the heart of New York City. Known for its vibrant and seasonal dishes, the restaurant emphasizes the use of fresh ingredients, showcasing the artistry of French cuisine. With a modern and inviting atmosphere, Le Jardinier offers a unique dining experience that combines elegance with a casual vibe. While it has not yet earned Michelin stars, its commitment to quality and flavor makes it a noteworthy destination for food enthusiasts.",,https://framerusercontent.com/images/SZNvb2uTg8a6hT9CC1WkZcdiok.jpg,0,false,40.7127281,-74.0060152
le-meurice,Le Meurice,paris,Hotels,"Le Meurice is a prestigious hotel and restaurant located in the heart of Paris, known for its elegant decor and exceptional culinary offerings. With a rich history dating back to the 18th century, it combines classic French cuisine with modern flair, making it a favorite among both locals and tourists. The restaurant has earned Michelin stars for its exquisite dining experience, featuring seasonal ingredients and innovative dishes. Its prime location near the Louvre Museum adds to its allure, making Le Meurice a must-visit destination for anyone seeking a taste of luxury in Paris.",,https://framerusercontent.com/images/1SuhmK42TsIxYew1hwk5N2BdQqo.jpg,0,false,48.8652754,2.3282212
le-meurice-alain-ducasse,Le Meurice Alain Ducasse,paris,Dining,"Le Meurice Alain Ducasse is a prestigious two-Michelin-star restaurant located in the heart of Paris. Renowned for its exquisite French cuisine, the restaurant offers a luxurious dining experience that combines classic techniques with modern flavors. With its elegant decor and exceptional service, Le Meurice invites guests to indulge in a culinary journey crafted by the celebrated chef Alain Ducasse.",,https://framerusercontent.com/images/OC3KgUPZbmZZRw6vSSM9R3bRsRI.webp,2,false,48.8651359,2.3282657
le-méridien-taipei,Le Méridien Taipei,taipei,Hotels,"Le Méridien Taipei is a luxurious hotel located in the vibrant city of Taipei, Taiwan. Known for its elegant design and modern amenities, this five-star establishment offers guests a unique blend of comfort and sophistication. With its prime location, visitors can easily explore the city's bustling streets, rich culture, and culinary delights. The hotel features spacious rooms, a variety of dining options, and extensive facilities, making it an ideal choice for both business and leisure travelers.",,https://framerusercontent.com/images/VwMpmZyT8vxHbZ1dLO7u7PVp5Lk.jpg,0,false,25.0379741,121.5679496
le-pavillon,Le Pavillon,new-york,Dining,"Le Pavillon is a renowned restaurant located in New York City, celebrated for its exquisite French cuisine and elegant atmosphere. With a Michelin star to its name, it offers a refined dining experience that showcases seasonal ingredients and creative culinary techniques. The restaurant's commitment to quality and innovation makes it a must-visit for food enthusiasts seeking a memorable meal in the heart of the city.",,https://framerusercontent.com/images/KNBEDN62vy5TsQTi7Oj8qgMAvs.jpg,1,false,40.8168229,-73.9460805
le-pristine-antwerp,Le Pristine Antwerp,antwerp,Dining,"Le Pristine Antwerp is a charming Italian restaurant located in the heart of Antwerp. Known for its authentic cuisine crafted from fresh, high-quality ingredients, this eatery offers a delightful dining experience. Guests can enjoy a range of traditional Italian dishes, including handmade pasta and delectable desserts, all served in a warm and inviting atmosphere. Whether you're a local or just passing through, Le Pristine is a must-visit for Italian food enthusiasts.",,https://framerusercontent.com/images/88ldW2NcAHJmhpqMw4SdV3A6yA.jpg,0,false,51.2156284,4.4051842
le-pristine-tokyo,Le Pristine Tokyo,tokyo,Dining,"Le Pristine Tokyo is a distinguished dining establishment located in the vibrant city of Tokyo, renowned for its innovative approach to contemporary cuisine. While it has yet to receive Michelin stars, the restaurant aims to provide a unique culinary experience that reflects the rich flavors and culinary traditions of Japan. With a focus on quality ingredients and artistic presentation, Le Pristine Tokyo promises to be a delightful destination for food enthusiasts seeking to explore the dynamic gastronomy of this bustling metropolis.",,https://framerusercontent.com/images/5U6qvvuS4rTqlWT720cRlzab5E.webp,0,false,35.6762,139.6503
le-restaurant-blanc,Le Restaurant Blanc,paris,Restaurants,"Le Restaurant Blanc is a charming dining establishment located in the heart of Paris. Known for its elegant ambiance and exceptional service, this restaurant offers a delightful blend of classic French cuisine with a modern twist. Guests can enjoy a seasonal menu featuring locally sourced ingredients, making each visit a unique culinary experience. Whether you're looking for a romantic dinner or a special celebration, Le Restaurant Blanc promises to deliver an unforgettable meal in a picturesque setting.",,https://framerusercontent.com/images/Lh1Dso9hkTrWHQ3dkxKs0fDkWWQ.webp,0,false,48.8566,2.3522
le-rock,Le Rock,new-york,Dining,"Le Rock is a vibrant dining destination located in New York City, known for its contemporary take on classic dishes. With an atmosphere that blends sophistication and comfort, this restaurant aims to provide a memorable culinary experience. While it has yet to earn Michelin stars, Le Rock is recognized for its innovative menu and dedication to quality, making it a popular choice among locals and visitors alike. Whether you're looking to indulge in a delightful meal or enjoy a casual gathering, Le Rock promises a unique and enjoyable experience.",,https://framerusercontent.com/images/F4cju97ZBhDYibxBA0L9Qtj47k8.png,0,false,40.7127281,-74.0060152
le-tout-paris,Le Tout-Paris,paris,Dining,"Le Tout-Paris is a renowned restaurant located in the heart of Paris, celebrated for its exquisite cuisine and elegant ambiance. With one Michelin star, it showcases a menu that highlights the best of French culinary traditions while incorporating innovative techniques. The restaurant attracts both locals and tourists, making it a must-visit destination for those seeking a memorable dining experience in the City of Lights.",,https://framerusercontent.com/images/XUP7yg6Hw5V63U7yTyMYWccN9hQ.jpg,1,false,48.8587643,2.342319
li-lin-li,Li Lin Li,taipei,Dining,"Li Lin Li is a well-known dining establishment located in Taipei, celebrated for its fusion of traditional Taiwanese flavors with contemporary culinary techniques. Though it currently holds no Michelin stars, the restaurant is highly regarded by locals and visitors alike for its innovative dishes and inviting atmosphere. With a focus on fresh, locally sourced ingredients, Li Lin Li aims to provide a memorable dining experience that reflects the vibrant culture of Taipei.",,https://framerusercontent.com/images/3Ci0TsgUrAGN5OXFcjWuK8F6ns.webp,0,false,24.9431604,121.36866
li-nu,Li.nu,kaohsiung,Dining,"http://li.nu/ is a popular dining spot located in Kaohsiung, known for its vibrant atmosphere and innovative culinary offerings. While it currently holds no Michelin stars, the restaurant has garnered attention for its unique menu that blends local flavors with contemporary techniques. Ideal for both casual diners and food enthusiasts, http://li.nu/ aims to provide an unforgettable dining experience in one of Taiwan's bustling cities.",,https://framerusercontent.com/images/PeFLMZVv0vZTejBxFRREcDBLb3Q.jpeg,0,false,23.2768746,120.7201126
lido-restaurant-miami,Lido Restaurant Miami,miami,Restaurants,"Lido Restaurant in Miami is a vibrant dining destination known for its fresh seafood and Italian-inspired cuisine. Located in the heart of the city, it offers a warm and inviting atmosphere, making it perfect for both casual meals and special occasions. With a focus on high-quality ingredients and a diverse menu, Lido aims to provide a memorable culinary experience for locals and visitors alike.",,https://framerusercontent.com/images/atl7Qt2b9ppUQryN1gquQmFLE.webp,0,false,25.7617,-80.1918
liquide-ambré,Liquide Ambré,taipei,Dining,"Liquide Ambré is a unique dining establishment located in Taipei, known for its innovative approach to cuisine. With a focus on quality ingredients and a creative menu, this restaurant aims to provide an unforgettable culinary experience. Although it currently holds no Michelin stars, it has garnered attention for its inviting atmosphere and dedication to excellence in food and service. Ideal for both casual diners and those looking for a special occasion, Liquide Ambré promises a delightful gastronomic journey.",,https://framerusercontent.com/images/HFxxXQosqnV9eVdUmReYI4PY3U.jpg,0,false,25.033,121.5654
little-bear-wine-bar,Little Bear Wine Bar,saigon,Bars,"Little Bear Wine Bar is a charming and cozy establishment located in the vibrant city of Saigon. Known for its extensive selection of wines and a relaxing atmosphere, it offers a unique experience for both casual drinkers and wine enthusiasts. The bar features a thoughtfully curated menu that pairs perfectly with its wine offerings, making it an ideal spot for unwinding after a long day or enjoying a night out with friends. Despite not having received any Michelin stars, Little Bear Wine Bar is highly regarded by locals and visitors alike for its welcoming ambiance and attentive service.",,https://framerusercontent.com/images/9B4sgMBSqEL0MTNxVUwMn5hYx4.jpg,0,false,10.8231,106.6297
little-island,Little Island,new-york,Other,"Little Island is a unique public park located on the Hudson River in New York City. Opened in 2021, this innovative space is built atop a series of concrete piles, creating a distinct, elevated landscape that features lush gardens, performance spaces, and stunning views of the city skyline. Designed to provide a serene escape from the bustling urban environment, Little Island hosts various cultural events and activities, making it a vibrant addition to NYC's parks.",,https://framerusercontent.com/images/i27OPKYfwHqQmiuClPvTA4B8I.jpg,0,false,40.742004,-74.0106105
locanda-verde-hudson-yards,Locanda Verde Hudson Yards,new-york,Dining,"Locanda Verde Hudson Yards is a vibrant Italian restaurant located in the heart of New York City. Known for its rustic charm and lively atmosphere, it offers a menu featuring seasonal ingredients and traditional Italian dishes, making it a popular choice for both locals and visitors. The restaurant's design reflects a modern yet inviting ambiance, perfect for casual dining or special occasions.",,https://framerusercontent.com/images/CVTMNE0h6xYOddQgjoVhVkalGak.webp,0,false,40.7127281,-74.0060152
